player,nation_x,pos_x,squad_x,born_x,mp,starts,min,gls_x,ast_x,pk_x,pkatt,crdy,crdr,gls_per_90,ast_per_90,g_plus_a_per_90,g_minus_pk_per_90,year,league_x,nation_y,pos_y,squad_y,born_y,90s_x,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_vs_dribbles,att_vs_dribbles,tkl_perc_vs_dribbles,past_vs_dribbles,press,succ,percent,def_3rd_pressures,mid_3rd_pressures,att_3rd_pressures,blocks,sh_blocks,shsv_blocks,pass_blocks,int,tkl_and_int,clr,err,league_y,nation_x,pos_x,squad_x,born_x,90s_y,cmp_total,att_total,cmp_perc_total,tot_dist_total,prg_dist_total,cmp_short,att_short,cmp_perc_short,cmp_medium,att_medium,cmp_perc_medium,cmp_long,att_long,cmp_perc_long,ast_y,ppa,crs_pa,prog,league ,nation_y,pos_y,squad_y,born_y,90s,gls_y,sh,sot,sot_perc,sh_per_90,sot_per_90,g_per_Sh,g_per_sot,dist,fk,pk_y,pk_att,league
Alex Oxlade-Chamberlain,eng ENG,"MF,DF",Arsenal,1993,3,3,241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2017,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,26.0,16.0,11.0,10.0,5.0,6.0,22.0,27.3,16.0,383.0,122.0,31.9,92.0,197.0,94.0,44.0,0.0,0.0,44.0,17.0,43.0,10.0,0.0,English,eng ENG,"MF,FW",Liverpool,1993,16.6,603.0,789.0,76.4,12300.0,3611.0,221.0,268.0,82.5,276.0,332.0,83.1,96.0,167.0,57.5,7.0,39.0,6.0,102.0,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,0.0,9.0,2.0,22.2,3.36,0.75,0.0,0.0,25.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,DF",Arsenal,1993,3,3,241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2017,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,26.0,16.0,11.0,10.0,5.0,6.0,22.0,27.3,16.0,383.0,122.0,31.9,92.0,197.0,94.0,44.0,0.0,0.0,44.0,17.0,43.0,10.0,0.0,English,eng ENG,"MF,FW",Liverpool,1993,16.6,603.0,789.0,76.4,12300.0,3611.0,221.0,268.0,82.5,276.0,332.0,83.1,96.0,167.0,57.5,7.0,39.0,6.0,102.0,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,3.0,39.0,15.0,38.5,2.35,0.9,0.08,0.2,20.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,1993,32,14,1493,3,7.0,0.0,0.0,3,0,0.18,0.42,0.6,0.18,2017,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,3.0,2.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,44.0,14.0,31.8,18.0,13.0,13.0,10.0,2.0,0.0,8.0,5.0,8.0,3.0,0.0,English,eng ENG,"MF,DF",Arsenal,1993,2.7,116.0,151.0,76.8,2507.0,811.0,37.0,44.0,84.1,55.0,62.0,88.7,23.0,39.0,59.0,0.0,9.0,3.0,16.0,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,0.0,9.0,2.0,22.2,3.36,0.75,0.0,0.0,25.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,1993,32,14,1493,3,7.0,0.0,0.0,3,0,0.18,0.42,0.6,0.18,2017,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,3.0,2.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,44.0,14.0,31.8,18.0,13.0,13.0,10.0,2.0,0.0,8.0,5.0,8.0,3.0,0.0,English,eng ENG,"MF,DF",Arsenal,1993,2.7,116.0,151.0,76.8,2507.0,811.0,37.0,44.0,84.1,55.0,62.0,88.7,23.0,39.0,59.0,0.0,9.0,3.0,16.0,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,3.0,39.0,15.0,38.5,2.35,0.9,0.08,0.2,20.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,1993,32,14,1493,3,7.0,0.0,0.0,3,0,0.18,0.42,0.6,0.18,2017,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,3.0,2.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,44.0,14.0,31.8,18.0,13.0,13.0,10.0,2.0,0.0,8.0,5.0,8.0,3.0,0.0,English,eng ENG,"MF,FW",Liverpool,1993,16.6,603.0,789.0,76.4,12300.0,3611.0,221.0,268.0,82.5,276.0,332.0,83.1,96.0,167.0,57.5,7.0,39.0,6.0,102.0,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,0.0,9.0,2.0,22.2,3.36,0.75,0.0,0.0,25.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,1993,32,14,1493,3,7.0,0.0,0.0,3,0,0.18,0.42,0.6,0.18,2017,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,3.0,2.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,44.0,14.0,31.8,18.0,13.0,13.0,10.0,2.0,0.0,8.0,5.0,8.0,3.0,0.0,English,eng ENG,"MF,FW",Liverpool,1993,16.6,603.0,789.0,76.4,12300.0,3611.0,221.0,268.0,82.5,276.0,332.0,83.1,96.0,167.0,57.5,7.0,39.0,6.0,102.0,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,3.0,39.0,15.0,38.5,2.35,0.9,0.08,0.2,20.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,1993,32,14,1493,3,7.0,0.0,0.0,3,0,0.18,0.42,0.6,0.18,2017,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,26.0,16.0,11.0,10.0,5.0,6.0,22.0,27.3,16.0,383.0,122.0,31.9,92.0,197.0,94.0,44.0,0.0,0.0,44.0,17.0,43.0,10.0,0.0,English,eng ENG,"MF,DF",Arsenal,1993,2.7,116.0,151.0,76.8,2507.0,811.0,37.0,44.0,84.1,55.0,62.0,88.7,23.0,39.0,59.0,0.0,9.0,3.0,16.0,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,0.0,9.0,2.0,22.2,3.36,0.75,0.0,0.0,25.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,1993,32,14,1493,3,7.0,0.0,0.0,3,0,0.18,0.42,0.6,0.18,2017,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,26.0,16.0,11.0,10.0,5.0,6.0,22.0,27.3,16.0,383.0,122.0,31.9,92.0,197.0,94.0,44.0,0.0,0.0,44.0,17.0,43.0,10.0,0.0,English,eng ENG,"MF,DF",Arsenal,1993,2.7,116.0,151.0,76.8,2507.0,811.0,37.0,44.0,84.1,55.0,62.0,88.7,23.0,39.0,59.0,0.0,9.0,3.0,16.0,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,3.0,39.0,15.0,38.5,2.35,0.9,0.08,0.2,20.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,1993,32,14,1493,3,7.0,0.0,0.0,3,0,0.18,0.42,0.6,0.18,2017,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,26.0,16.0,11.0,10.0,5.0,6.0,22.0,27.3,16.0,383.0,122.0,31.9,92.0,197.0,94.0,44.0,0.0,0.0,44.0,17.0,43.0,10.0,0.0,English,eng ENG,"MF,FW",Liverpool,1993,16.6,603.0,789.0,76.4,12300.0,3611.0,221.0,268.0,82.5,276.0,332.0,83.1,96.0,167.0,57.5,7.0,39.0,6.0,102.0,English,eng ENG,"MF,DF",Arsenal,1993.0,2.7,0.0,9.0,2.0,22.2,3.36,0.75,0.0,0.0,25.5,0.0,0.0,0.0,English
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,1993,32,14,1493,3,7.0,0.0,0.0,3,0,0.18,0.42,0.6,0.18,2017,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,26.0,16.0,11.0,10.0,5.0,6.0,22.0,27.3,16.0,383.0,122.0,31.9,92.0,197.0,94.0,44.0,0.0,0.0,44.0,17.0,43.0,10.0,0.0,English,eng ENG,"MF,FW",Liverpool,1993,16.6,603.0,789.0,76.4,12300.0,3611.0,221.0,268.0,82.5,276.0,332.0,83.1,96.0,167.0,57.5,7.0,39.0,6.0,102.0,English,eng ENG,"MF,FW",Liverpool,1993.0,16.6,3.0,39.0,15.0,38.5,2.35,0.9,0.08,0.2,20.5,0.0,0.0,0.0,English
Alex Pritchard,eng ENG,"MF,FW",Huddersfield,1993,14,12,998,1,1.0,0.0,0.0,1,0,0.09,0.09,0.18,0.09,2017,English,eng ENG,"MF,FW",Huddersfield,1993.0,11.1,15.0,9.0,3.0,5.0,7.0,4.0,18.0,22.2,14.0,223.0,71.0,31.8,33.0,104.0,86.0,15.0,2.0,0.0,13.0,5.0,20.0,5.0,0.0,English,eng ENG,"MF,FW",Huddersfield,1993,11.1,260.0,394.0,66.0,4523.0,1254.0,139.0,170.0,81.8,83.0,119.0,69.7,33.0,82.0,40.2,1.0,13.0,4.0,25.0,English,eng ENG,"MF,FW",Huddersfield,1993.0,11.1,1.0,21.0,5.0,23.8,1.89,0.45,0.05,0.2,20.1,2.0,0.0,0.0,English
Alexandre Lacazette,fr FRA,FW,Arsenal,1991,32,26,2202,14,4.0,2.0,2.0,1,0,0.57,0.16,0.74,0.49,2017,English,fr FRA,FW,Arsenal,1991.0,24.5,25.0,16.0,5.0,12.0,8.0,2.0,16.0,12.5,14.0,423.0,133.0,31.4,40.0,157.0,226.0,24.0,4.0,0.0,20.0,8.0,33.0,2.0,0.0,English,fr FRA,FW,Arsenal,1991,24.5,531.0,704.0,75.4,7340.0,1348.0,317.0,390.0,81.3,151.0,206.0,73.3,30.0,47.0,63.8,4.0,34.0,6.0,41.0,English,fr FRA,FW,Arsenal,1991.0,24.5,14.0,67.0,32.0,47.8,2.74,1.31,0.18,0.38,12.7,0.0,2.0,2.0,English
Alfie Mawson,eng ENG,DF,Swansea City,1994,38,38,3420,2,1.0,0.0,0.0,3,0,0.05,0.03,0.08,0.05,2017,English,eng ENG,DF,Swansea City,1994.0,38.0,37.0,22.0,32.0,5.0,0.0,11.0,27.0,40.7,16.0,180.0,64.0,35.6,135.0,43.0,2.0,61.0,38.0,1.0,23.0,30.0,67.0,196.0,3.0,English,eng ENG,DF,Swansea City,1994,38.0,1388.0,1730.0,80.2,33271.0,10485.0,379.0,439.0,86.3,628.0,720.0,87.2,369.0,537.0,68.7,1.0,4.0,0.0,84.0,English,eng ENG,DF,Swansea City,1994.0,38.0,2.0,18.0,6.0,33.3,0.47,0.16,0.11,0.33,11.2,0.0,0.0,0.0,English
Ander Herrera,es ESP,MF,Manchester Utd,1989,26,13,1268,0,2.0,0.0,0.0,5,0,0.0,0.14,0.14,0.0,2017,English,es ESP,MF,Manchester Utd,1989.0,14.1,44.0,29.0,24.0,16.0,4.0,14.0,57.0,24.6,43.0,406.0,93.0,22.9,155.0,191.0,60.0,42.0,6.0,0.0,36.0,41.0,85.0,10.0,0.0,English,es ESP,MF,Manchester Utd,1989,14.1,908.0,1044.0,87.0,15443.0,4324.0,422.0,453.0,93.2,361.0,400.0,90.3,93.0,150.0,62.0,2.0,11.0,1.0,78.0,English,es ESP,MF,Manchester Utd,1989.0,14.1,0.0,12.0,1.0,8.3,0.85,0.07,0.0,0.0,23.3,0.0,0.0,0.0,English
Andreas Christensen,dk DEN,DF,Chelsea,1996,27,23,2086,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2017,English,dk DEN,DF,Chelsea,1996.0,23.2,22.0,10.0,17.0,4.0,1.0,8.0,15.0,53.3,7.0,139.0,59.0,42.4,107.0,29.0,3.0,48.0,15.0,0.0,33.0,21.0,43.0,89.0,1.0,English,dk DEN,DF,Chelsea,1996,23.2,1225.0,1323.0,92.6,28020.0,7813.0,265.0,284.0,93.3,673.0,714.0,94.3,276.0,307.0,89.9,0.0,1.0,0.0,71.0,English,dk DEN,DF,Chelsea,1996.0,23.2,0.0,13.0,1.0,7.7,0.56,0.04,0.0,0.0,8.9,0.0,0.0,0.0,English
Andrew Robertson,sco SCO,DF,Liverpool,1994,22,22,1940,1,5.0,0.0,0.0,2,0,0.05,0.23,0.28,0.05,2017,English,sco SCO,DF,Liverpool,1994.0,21.6,40.0,21.0,30.0,5.0,5.0,19.0,39.0,48.7,20.0,325.0,104.0,32.0,153.0,111.0,61.0,32.0,4.0,0.0,28.0,24.0,64.0,45.0,0.0,English,sco SCO,DF,Liverpool,1994,21.6,1373.0,1641.0,83.7,23332.0,8069.0,641.0,701.0,91.4,598.0,686.0,87.2,105.0,186.0,56.5,5.0,31.0,9.0,138.0,English,sco SCO,DF,Liverpool,1994.0,21.6,1.0,12.0,2.0,16.7,0.56,0.09,0.08,0.5,19.5,0.0,0.0,0.0,English
Andy Carroll,eng ENG,"FW,MF",West Ham,1989,16,7,751,3,0.0,0.0,0.0,6,2,0.36,0.0,0.36,0.36,2017,English,eng ENG,"FW,MF",West Ham,1989.0,8.3,4.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,84.0,17.0,20.2,3.0,39.0,42.0,7.0,4.0,0.0,3.0,2.0,6.0,15.0,0.0,English,eng ENG,"FW,MF",West Ham,1989,8.3,144.0,243.0,59.3,2541.0,522.0,61.0,94.0,64.9,53.0,92.0,57.6,20.0,34.0,58.8,0.0,7.0,3.0,12.0,English,eng ENG,"FW,MF",West Ham,1989.0,8.3,3.0,28.0,7.0,25.0,3.36,0.84,0.11,0.43,16.0,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Swansea City,1988,11,9,715,2,1.0,0.0,0.0,1,0,0.25,0.13,0.38,0.25,2017,English,wal WAL,MF,Swansea City,1988.0,7.9,18.0,11.0,9.0,9.0,0.0,3.0,16.0,18.8,13.0,128.0,36.0,28.1,55.0,60.0,13.0,6.0,0.0,0.0,6.0,10.0,28.0,9.0,0.0,English,wal WAL,MF,Swansea City,1988,7.9,290.0,355.0,81.7,5511.0,1355.0,122.0,132.0,92.4,121.0,145.0,83.4,41.0,67.0,61.2,1.0,8.0,2.0,32.0,English,wal WAL,MF,Swansea City,1988.0,7.9,2.0,8.0,4.0,50.0,1.01,0.5,0.25,0.5,19.7,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Swansea City,1988,11,9,715,2,1.0,0.0,0.0,1,0,0.25,0.13,0.38,0.25,2017,English,wal WAL,MF,Swansea City,1988.0,7.9,18.0,11.0,9.0,9.0,0.0,3.0,16.0,18.8,13.0,128.0,36.0,28.1,55.0,60.0,13.0,6.0,0.0,0.0,6.0,10.0,28.0,9.0,0.0,English,wal WAL,MF,Swansea City,1988,7.9,290.0,355.0,81.7,5511.0,1355.0,122.0,132.0,92.4,121.0,145.0,83.4,41.0,67.0,61.2,1.0,8.0,2.0,32.0,English,wal WAL,MF,Leicester City,1988.0,6.0,1.0,6.0,2.0,33.3,1.01,0.34,0.17,0.5,13.4,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Swansea City,1988,11,9,715,2,1.0,0.0,0.0,1,0,0.25,0.13,0.38,0.25,2017,English,wal WAL,MF,Swansea City,1988.0,7.9,18.0,11.0,9.0,9.0,0.0,3.0,16.0,18.8,13.0,128.0,36.0,28.1,55.0,60.0,13.0,6.0,0.0,0.0,6.0,10.0,28.0,9.0,0.0,English,wal WAL,MF,Leicester City,1988,6.0,163.0,220.0,74.1,2854.0,723.0,68.0,84.0,81.0,65.0,85.0,76.5,22.0,40.0,55.0,0.0,0.0,0.0,11.0,English,wal WAL,MF,Swansea City,1988.0,7.9,2.0,8.0,4.0,50.0,1.01,0.5,0.25,0.5,19.7,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Swansea City,1988,11,9,715,2,1.0,0.0,0.0,1,0,0.25,0.13,0.38,0.25,2017,English,wal WAL,MF,Swansea City,1988.0,7.9,18.0,11.0,9.0,9.0,0.0,3.0,16.0,18.8,13.0,128.0,36.0,28.1,55.0,60.0,13.0,6.0,0.0,0.0,6.0,10.0,28.0,9.0,0.0,English,wal WAL,MF,Leicester City,1988,6.0,163.0,220.0,74.1,2854.0,723.0,68.0,84.0,81.0,65.0,85.0,76.5,22.0,40.0,55.0,0.0,0.0,0.0,11.0,English,wal WAL,MF,Leicester City,1988.0,6.0,1.0,6.0,2.0,33.3,1.01,0.34,0.17,0.5,13.4,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Swansea City,1988,11,9,715,2,1.0,0.0,0.0,1,0,0.25,0.13,0.38,0.25,2017,English,wal WAL,MF,Leicester City,1988.0,6.0,7.0,5.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,1.0,8.0,8.0,0.0,English,wal WAL,MF,Swansea City,1988,7.9,290.0,355.0,81.7,5511.0,1355.0,122.0,132.0,92.4,121.0,145.0,83.4,41.0,67.0,61.2,1.0,8.0,2.0,32.0,English,wal WAL,MF,Swansea City,1988.0,7.9,2.0,8.0,4.0,50.0,1.01,0.5,0.25,0.5,19.7,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Swansea City,1988,11,9,715,2,1.0,0.0,0.0,1,0,0.25,0.13,0.38,0.25,2017,English,wal WAL,MF,Leicester City,1988.0,6.0,7.0,5.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,1.0,8.0,8.0,0.0,English,wal WAL,MF,Swansea City,1988,7.9,290.0,355.0,81.7,5511.0,1355.0,122.0,132.0,92.4,121.0,145.0,83.4,41.0,67.0,61.2,1.0,8.0,2.0,32.0,English,wal WAL,MF,Leicester City,1988.0,6.0,1.0,6.0,2.0,33.3,1.01,0.34,0.17,0.5,13.4,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Swansea City,1988,11,9,715,2,1.0,0.0,0.0,1,0,0.25,0.13,0.38,0.25,2017,English,wal WAL,MF,Leicester City,1988.0,6.0,7.0,5.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,1.0,8.0,8.0,0.0,English,wal WAL,MF,Leicester City,1988,6.0,163.0,220.0,74.1,2854.0,723.0,68.0,84.0,81.0,65.0,85.0,76.5,22.0,40.0,55.0,0.0,0.0,0.0,11.0,English,wal WAL,MF,Swansea City,1988.0,7.9,2.0,8.0,4.0,50.0,1.01,0.5,0.25,0.5,19.7,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Swansea City,1988,11,9,715,2,1.0,0.0,0.0,1,0,0.25,0.13,0.38,0.25,2017,English,wal WAL,MF,Leicester City,1988.0,6.0,7.0,5.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,1.0,8.0,8.0,0.0,English,wal WAL,MF,Leicester City,1988,6.0,163.0,220.0,74.1,2854.0,723.0,68.0,84.0,81.0,65.0,85.0,76.5,22.0,40.0,55.0,0.0,0.0,0.0,11.0,English,wal WAL,MF,Leicester City,1988.0,6.0,1.0,6.0,2.0,33.3,1.01,0.34,0.17,0.5,13.4,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Leicester City,1988,11,5,537,1,0.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,2017,English,wal WAL,MF,Swansea City,1988.0,7.9,18.0,11.0,9.0,9.0,0.0,3.0,16.0,18.8,13.0,128.0,36.0,28.1,55.0,60.0,13.0,6.0,0.0,0.0,6.0,10.0,28.0,9.0,0.0,English,wal WAL,MF,Swansea City,1988,7.9,290.0,355.0,81.7,5511.0,1355.0,122.0,132.0,92.4,121.0,145.0,83.4,41.0,67.0,61.2,1.0,8.0,2.0,32.0,English,wal WAL,MF,Swansea City,1988.0,7.9,2.0,8.0,4.0,50.0,1.01,0.5,0.25,0.5,19.7,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Leicester City,1988,11,5,537,1,0.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,2017,English,wal WAL,MF,Swansea City,1988.0,7.9,18.0,11.0,9.0,9.0,0.0,3.0,16.0,18.8,13.0,128.0,36.0,28.1,55.0,60.0,13.0,6.0,0.0,0.0,6.0,10.0,28.0,9.0,0.0,English,wal WAL,MF,Swansea City,1988,7.9,290.0,355.0,81.7,5511.0,1355.0,122.0,132.0,92.4,121.0,145.0,83.4,41.0,67.0,61.2,1.0,8.0,2.0,32.0,English,wal WAL,MF,Leicester City,1988.0,6.0,1.0,6.0,2.0,33.3,1.01,0.34,0.17,0.5,13.4,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Leicester City,1988,11,5,537,1,0.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,2017,English,wal WAL,MF,Swansea City,1988.0,7.9,18.0,11.0,9.0,9.0,0.0,3.0,16.0,18.8,13.0,128.0,36.0,28.1,55.0,60.0,13.0,6.0,0.0,0.0,6.0,10.0,28.0,9.0,0.0,English,wal WAL,MF,Leicester City,1988,6.0,163.0,220.0,74.1,2854.0,723.0,68.0,84.0,81.0,65.0,85.0,76.5,22.0,40.0,55.0,0.0,0.0,0.0,11.0,English,wal WAL,MF,Swansea City,1988.0,7.9,2.0,8.0,4.0,50.0,1.01,0.5,0.25,0.5,19.7,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Leicester City,1988,11,5,537,1,0.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,2017,English,wal WAL,MF,Swansea City,1988.0,7.9,18.0,11.0,9.0,9.0,0.0,3.0,16.0,18.8,13.0,128.0,36.0,28.1,55.0,60.0,13.0,6.0,0.0,0.0,6.0,10.0,28.0,9.0,0.0,English,wal WAL,MF,Leicester City,1988,6.0,163.0,220.0,74.1,2854.0,723.0,68.0,84.0,81.0,65.0,85.0,76.5,22.0,40.0,55.0,0.0,0.0,0.0,11.0,English,wal WAL,MF,Leicester City,1988.0,6.0,1.0,6.0,2.0,33.3,1.01,0.34,0.17,0.5,13.4,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Leicester City,1988,11,5,537,1,0.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,2017,English,wal WAL,MF,Leicester City,1988.0,6.0,7.0,5.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,1.0,8.0,8.0,0.0,English,wal WAL,MF,Swansea City,1988,7.9,290.0,355.0,81.7,5511.0,1355.0,122.0,132.0,92.4,121.0,145.0,83.4,41.0,67.0,61.2,1.0,8.0,2.0,32.0,English,wal WAL,MF,Swansea City,1988.0,7.9,2.0,8.0,4.0,50.0,1.01,0.5,0.25,0.5,19.7,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Leicester City,1988,11,5,537,1,0.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,2017,English,wal WAL,MF,Leicester City,1988.0,6.0,7.0,5.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,1.0,8.0,8.0,0.0,English,wal WAL,MF,Swansea City,1988,7.9,290.0,355.0,81.7,5511.0,1355.0,122.0,132.0,92.4,121.0,145.0,83.4,41.0,67.0,61.2,1.0,8.0,2.0,32.0,English,wal WAL,MF,Leicester City,1988.0,6.0,1.0,6.0,2.0,33.3,1.01,0.34,0.17,0.5,13.4,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Leicester City,1988,11,5,537,1,0.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,2017,English,wal WAL,MF,Leicester City,1988.0,6.0,7.0,5.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,1.0,8.0,8.0,0.0,English,wal WAL,MF,Leicester City,1988,6.0,163.0,220.0,74.1,2854.0,723.0,68.0,84.0,81.0,65.0,85.0,76.5,22.0,40.0,55.0,0.0,0.0,0.0,11.0,English,wal WAL,MF,Swansea City,1988.0,7.9,2.0,8.0,4.0,50.0,1.01,0.5,0.25,0.5,19.7,0.0,0.0,0.0,English
Andy King,wal WAL,MF,Leicester City,1988,11,5,537,1,0.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,2017,English,wal WAL,MF,Leicester City,1988.0,6.0,7.0,5.0,2.0,3.0,2.0,1.0,6.0,16.7,5.0,99.0,24.0,24.2,39.0,47.0,13.0,5.0,3.0,0.0,2.0,1.0,8.0,8.0,0.0,English,wal WAL,MF,Leicester City,1988,6.0,163.0,220.0,74.1,2854.0,723.0,68.0,84.0,81.0,65.0,85.0,76.5,22.0,40.0,55.0,0.0,0.0,0.0,11.0,English,wal WAL,MF,Leicester City,1988.0,6.0,1.0,6.0,2.0,33.3,1.01,0.34,0.17,0.5,13.4,0.0,0.0,0.0,English
Angelo Ogbonna,it ITA,DF,West Ham,1988,32,32,2880,1,0.0,0.0,0.0,3,0,0.03,0.0,0.03,0.03,2017,English,it ITA,DF,West Ham,1988.0,32.0,30.0,20.0,23.0,7.0,0.0,8.0,17.0,47.1,9.0,226.0,83.0,36.7,175.0,47.0,4.0,51.0,28.0,2.0,23.0,53.0,83.0,122.0,1.0,English,it ITA,DF,West Ham,1988,32.0,830.0,1074.0,77.3,19114.0,6353.0,221.0,267.0,82.8,419.0,490.0,85.5,183.0,297.0,61.6,0.0,9.0,2.0,48.0,English,it ITA,DF,West Ham,1988.0,32.0,1.0,8.0,2.0,25.0,0.25,0.06,0.13,0.5,11.4,0.0,0.0,0.0,English
Anthony Knockaert,fr FRA,"MF,FW",Brighton,1991,33,27,2421,3,1.0,0.0,0.0,4,1,0.11,0.04,0.15,0.11,2017,English,fr FRA,"MF,FW",Brighton,1991.0,26.9,36.0,22.0,27.0,7.0,2.0,16.0,53.0,30.2,37.0,474.0,111.0,23.4,190.0,208.0,76.0,40.0,6.0,1.0,34.0,21.0,57.0,12.0,0.0,English,fr FRA,"MF,FW",Brighton,1991,26.9,841.0,1081.0,77.8,14515.0,3682.0,427.0,493.0,86.6,295.0,363.0,81.3,95.0,172.0,55.2,1.0,22.0,4.0,79.0,English,fr FRA,"MF,FW",Brighton,1991.0,26.9,3.0,45.0,13.0,28.9,1.67,0.48,0.07,0.23,19.3,0.0,0.0,0.0,English
Anthony Martial,fr FRA,"FW,MF",Manchester Utd,1995,30,18,1582,9,5.0,1.0,1.0,1,0,0.51,0.28,0.8,0.46,2017,English,fr FRA,"FW,MF",Manchester Utd,1995.0,17.6,13.0,9.0,7.0,1.0,5.0,2.0,7.0,28.6,5.0,164.0,47.0,28.7,41.0,68.0,55.0,12.0,3.0,0.0,9.0,3.0,16.0,2.0,0.0,English,fr FRA,"FW,MF",Manchester Utd,1995,17.6,610.0,783.0,77.9,8804.0,2236.0,366.0,429.0,85.3,185.0,227.0,81.5,32.0,60.0,53.3,5.0,28.0,5.0,64.0,English,fr FRA,"FW,MF",Manchester Utd,1995.0,17.6,9.0,49.0,15.0,30.6,2.79,0.85,0.16,0.53,16.4,0.0,1.0,1.0,English
