player,nation,pos,squad,born,mp,starts,min,gls,ast,pk,pkatt,crdy,crdr,gls_per_90,ast_per_90,g_plus_a_per_90,g_minus_pk_per_90,year,league
Johan Elmander,se SWE,FW,Bolton,1981,37,37,3092,10,6,0,0,4,0,0.29,0.17,0.47,0.29,2010,English
John Carew,no NOR,FW,Stoke City,1979,10,7,615,1,1,0,0,1,0,0.15,0.15,0.29,0.15,2010,English
John Carew,no NOR,FW,Aston Villa,1979,10,6,538,0,0,0,1,0,0,0,0,0,0,2010,English
John Heitinga,nl NED,"DF,MF",Everton,1983,27,23,1888,1,0,0,0,9,0,0.05,0,0.05,0.05,2010,English
John Mensah,gh GHA,DF,Sunderland,1982,18,15,1193,0,1,0,0,4,1,0,0.08,0.08,0,2010,English
John Obi Mikel,ng NGA,MF,Chelsea,1987,28,28,2204,0,1,0,0,3,0,0,0.04,0.04,0,2010,English
John O'Shea,ie IRL,"DF,MF",Manchester Utd,1981,20,18,1541,0,2,0,0,1,0,0,0.12,0.12,0,2010,English
John Paintsil,gh GHA,"DF,MF",Fulham,1981,16,15,1343,0,0,0,0,6,0,0,0,0,0,2010,English
Joleon Lescott,eng ENG,DF,Manchester City,1982,22,20,1884,3,0,0,0,1,0,0.14,0,0.14,0.14,2010,English
Jon Flanagan,eng ENG,DF,Liverpool,1993,7,7,620,0,0,0,0,3,0,0,0,0,0,2010,English
Jonás Gutiérrez,ar ARG,MF,Newcastle Utd,1983,37,34,2973,3,4,0,0,5,0,0.09,0.12,0.21,0.09,2010,English
Jonas Olsson,se SWE,DF,West Brom,1983,24,24,2123,1,3,0,0,1,0,0.04,0.13,0.17,0.04,2010,English
Jonathan Greening,eng ENG,MF,Fulham,1979,10,6,529,0,2,0,0,2,0,0,0.34,0.34,0,2010,English
Jonathan Hogg,eng ENG,MF,Aston Villa,1988,5,5,394,0,0,0,0,1,0,0,0,0,0,2010,English
Jonathan Spector,us USA,"DF,MF",West Ham,1986,14,10,929,1,0,0,0,2,0,0.1,0,0.1,0.1,2010,English
Jonjo Shelvey,eng ENG,MF,Liverpool,1992,15,0,340,0,1,0,0,1,0,0,0.26,0.26,0,2010,English
Jonny Evans,nir NIR,DF,Manchester Utd,1988,13,11,1005,0,0,0,0,2,1,0,0,0,0,2010,English
Jordan Cook,eng ENG,FW,Sunderland,1990,3,0,32,0,0,0,0,0,0,0,0,0,0,2010,English
Jordan Henderson,eng ENG,MF,Sunderland,1990,37,37,3211,3,3,0,0,2,0,0.08,0.08,0.17,0.08,2010,English
Jordan Spence,eng ENG,DF,West Ham,1990,2,2,180,0,0,0,0,0,0,0,0,0,0,2010,English
Jordi Gómez,es ESP,MF,Wigan Athletic,1985,13,9,720,1,0,0,0,0,0,0.12,0,0.12,0.12,2010,English
Jordon Mutch,eng ENG,MF,Birmingham City,1991,3,3,243,0,1,0,0,1,0,0,0.37,0.37,0,2010,English
Jose Baxter,eng ENG,"FW,MF",Everton,1992,1,0,13,0,0,0,0,0,0,0,0,0,0,2010,English
José Bosingwa,pt POR,DF,Chelsea,1982,20,13,1262,0,0,0,0,1,0,0,0,0,0,2010,English
José Enrique,es ESP,DF,Newcastle Utd,1986,36,36,3123,0,1,0,0,5,0,0,0.03,0.03,0,2010,English
Josh McEachran,eng ENG,MF,Chelsea,1993,9,1,180,0,0,0,0,1,0,0,0,0,0,2010,English
Josh Morris,eng ENG,"DF,FW",Blackburn,1991,4,0,87,0,1,0,0,0,0,0,1.03,1.03,0,2010,English
Julien Faubert,fr FRA,"DF,FW",West Ham,1983,9,7,612,0,0,0,0,2,0,0,0,0,0,2010,English
Junior Hoilett,ca CAN,"FW,MF",Blackburn,1990,24,17,1494,5,1,0,0,2,0,0.3,0.06,0.36,0.3,2010,English
Junior Stanislas,eng ENG,MF,West Ham,1989,6,4,348,1,0,0,0,0,0,0.26,0,0.26,0.26,2010,English
Jussi Jääskeläinen,fi FIN,GK,Bolton,1975,35,35,3097,0,0,0,0,1,1,0,0,0,0,2010,English
Kagisho Dikgacoi,za RSA,MF,Fulham,1984,1,0,5,0,0,0,0,0,0,0,0,0,0,2010,English
Karl Henry,eng ENG,"DF,MF",Wolves,1982,29,28,2426,0,2,0,0,8,1,0,0.07,0.07,0,2010,English
Kazenga LuaLua,cd COD,"FW,MF",Newcastle Utd,1990,2,0,49,0,0,0,0,0,0,0,0,0,0,2010,English
Keith Andrews,ie IRL,MF,Blackburn,1980,5,2,229,0,0,0,0,0,0,0,0,0,0,2010,English
Keith Fahey,ie IRL,MF,Birmingham City,1983,24,19,1516,1,1,0,0,2,0,0.06,0.06,0.12,0.06,2010,English
Keith Southern,eng ENG,MF,Blackpool,1981,21,11,1093,0,0,0,0,2,0,0,0,0,0,2010,English
Kenwyne Jones,tt TRI,FW,Stoke City,1984,34,33,2782,9,0,0,0,0,0,0.29,0,0.29,0.29,2010,English
Kevin Davies,eng ENG,FW,Bolton,1977,38,38,3382,8,5,4,5,10,0,0.21,0.13,0.35,0.11,2010,English
Kevin Doyle,ie IRL,FW,Wolves,1983,26,25,2184,5,4,2,2,1,0,0.21,0.16,0.37,0.12,2010,English
Kevin Foley,ie IRL,"DF,MF",Wolves,1984,33,30,2728,2,2,0,0,3,0,0.07,0.07,0.13,0.07,2010,English
Kevin Nolan,eng ENG,MF,Newcastle Utd,1982,30,30,2651,12,2,1,1,10,0,0.41,0.07,0.48,0.37,2010,English
Kevin Phillips,eng ENG,FW,Birmingham City,1973,14,5,493,1,0,0,0,0,0,0.18,0,0.18,0.18,2010,English
Kieran Gibbs,eng ENG,"DF,MF",Arsenal,1989,7,4,348,0,0,0,0,1,0,0,0,0,0,2010,English
Kieran Richardson,eng ENG,"DF,MF",Sunderland,1984,26,23,2039,4,2,0,0,9,0,0.18,0.09,0.26,0.18,2010,English
Kieron Dyer,eng ENG,MF,West Ham,1978,11,8,602,0,0,0,0,0,0,0,0,0,0,2010,English
Lars Jacobsen,dk DEN,DF,West Ham,1979,24,22,1994,0,0,0,0,0,0,0,0,0,0,2010,English
Laurent Koscielny,fr FRA,DF,Arsenal,1985,30,30,2617,2,0,0,0,6,2,0.07,0,0.07,0.07,2010,English
Ledley King,eng ENG,"DF,MF",Tottenham,1980,6,6,493,0,0,0,0,0,0,0,0,0,0,2010,English
Lee Bowyer,eng ENG,MF,Birmingham City,1977,29,24,2042,4,1,0,0,7,0,0.18,0.04,0.22,0.18,2010,English
Lee Cattermole,eng ENG,MF,Sunderland,1988,23,22,1922,0,0,0,0,10,2,0,0,0,0,2010,English
Lee Chung-yong,kr KOR,"FW,MF",Bolton,1988,31,25,2185,3,6,0,0,1,0,0.12,0.25,0.37,0.12,2010,English
Leighton Baines,eng ENG,DF,Everton,1984,38,38,3420,5,11,3,3,4,0,0.13,0.29,0.42,0.05,2010,English
Leon Best,ie IRL,FW,Newcastle Utd,1986,11,9,741,6,0,0,0,0,0,0.73,0,0.73,0.73,2010,English
Leon Osman,eng ENG,MF,Everton,1981,26,20,1811,4,5,0,0,4,0,0.2,0.25,0.45,0.2,2010,English
Liam Ridgewell,eng ENG,DF,Birmingham City,1984,36,36,3174,4,0,0,0,6,1,0.11,0,0.11,0.11,2010,English
Louis Laing,eng ENG,DF,Sunderland,1993,1,0,4,0,0,0,0,0,0,0,0,0,0,2010,English
Louis Saha,fr FRA,FW,Everton,1978,22,14,1366,7,1,0,0,0,0,0.46,0.07,0.53,0.46,2010,English
Lucas Leiva,br BRA,MF,Liverpool,1987,33,32,2858,0,1,0,0,7,1,0,0.03,0.03,0,2010,English
Ludovic Sylvestre,GPE,MF,Blackpool,1984,8,6,427,0,1,0,0,0,0,0,0.21,0.21,0,2010,English
Luís Boa Morte,pt POR,"FW,MF",West Ham,1977,22,19,1499,0,2,0,0,7,0,0,0.12,0.12,0,2010,English
Luis Suárez,uy URU,FW,Liverpool,1987,13,12,1100,4,3,0,0,2,0,0.33,0.25,0.57,0.33,2010,English
Luka Modri?,hr CRO,MF,Tottenham,1985,32,32,2793,3,2,1,1,3,0,0.1,0.06,0.16,0.06,2010,English
Magaye Gueye,fr FRA,"FW,MF",Everton,1990,5,2,191,0,1,0,0,0,0,0,0.47,0.47,0,2010,English
Mamady Sidibé,ml MLI,FW,Stoke City,1979,2,0,40,0,0,0,0,0,0,0,0,0,0,2010,English
Mame Biram Diouf,sn SEN,"FW,MF",Blackburn,1987,26,17,1614,3,1,0,0,2,0,0.17,0.06,0.22,0.17,2010,English
Manuel Almunia,es ESP,GK,Arsenal,1977,8,8,720,0,0,0,0,1,0,0,0,0,0,2010,English
Manuel da Costa,ma MAR,DF,West Ham,1986,16,14,1293,1,0,0,0,3,0,0.07,0,0.07,0.07,2010,English
Marc Albrighton,eng ENG,"FW,MF",Aston Villa,1989,29,20,1799,5,4,0,0,3,0,0.25,0.2,0.45,0.25,2010,English
Marc-Antoine Fortuné,fr FRA,FW,West Brom,1981,25,14,1119,2,1,0,0,0,0,0.16,0.08,0.24,0.16,2010,English
Marcos Alonso,es ESP,"DF,MF",Bolton,1990,4,4,360,0,0,0,0,3,0,0,0,0,0,2010,English
Marcos Angeleri,ar ARG,DF,Sunderland,1983,2,0,9,0,0,0,0,0,0,0,0,0,0,2010,English
Marcus Bent,eng ENG,FW,Wolves,1978,3,0,14,0,0,0,0,0,0,0,0,0,0,2010,English
Marcus Hahnemann,us USA,GK,Wolves,1972,14,14,1260,0,0,0,0,1,0,0,0,0,0,2010,English
Marek ?ech,sk SVK,DF,West Brom,1983,15,14,1216,0,1,0,0,1,0,0,0.07,0.07,0,2010,English
Mario Balotelli,it ITA,FW,Manchester City,1990,17,12,1091,6,0,2,2,6,1,0.49,0,0.49,0.33,2010,English
Mark Bunn,eng ENG,GK,Blackburn,1984,3,2,225,0,0,0,0,1,0,0,0,0,0,2010,English
Mark Davies,eng ENG,MF,Bolton,1988,24,9,985,1,3,0,0,4,1,0.09,0.27,0.37,0.09,2010,English
Mark Halstead,eng ENG,GK,Blackpool,1990,1,0,25,0,0,0,0,0,0,0,0,0,0,2010,English
Mark Noble,eng ENG,MF,West Ham,1987,26,25,2140,4,3,4,4,7,0,0.17,0.13,0.29,0,2010,English
Mark Schwarzer,au AUS,GK,Fulham,1972,31,31,2790,0,0,0,0,0,0,0,0,0,0,2010,English
Marlon Harewood,eng ENG,FW,Blackpool,1979,16,7,661,5,1,0,0,1,0,0.68,0.14,0.82,0.68,2010,English
Marouane Chamakh,ma MAR,FW,Arsenal,1984,29,18,1845,7,3,0,0,5,0,0.34,0.15,0.49,0.34,2010,English
Marouane Fellaini,be BEL,MF,Everton,1987,20,19,1653,1,1,0,0,3,1,0.05,0.05,0.11,0.05,2010,English
Martin Jiránek,cz CZE,DF,Birmingham City,1979,10,10,781,0,0,0,0,2,0,0,0,0,0,2010,English
Martin Kelly,eng ENG,"DF,MF",Liverpool,1990,11,10,860,0,1,0,0,1,0,0,0.1,0.1,0,2010,English
Martin Olsson,se SWE,"DF,MF",Blackburn,1988,29,25,2373,2,1,0,0,3,0,0.08,0.04,0.11,0.08,2010,English
Martin Petrov,bg BUL,"FW,MF",Bolton,1979,28,18,1463,3,5,0,0,0,0,0.18,0.31,0.49,0.18,2010,English
Martin Škrtel,sk SVK,DF,Liverpool,1984,38,38,3420,2,0,0,0,8,0,0.05,0,0.05,0.05,2010,English
Matt Derbyshire,eng ENG,FW,Birmingham City,1986,13,4,470,0,0,0,0,1,0,0,0,0,0,2010,English
Matt Gilks,sco SCO,GK,Blackpool,1982,18,18,1575,0,0,0,0,0,0,0,0,0,0,2010,English
Matt Jarvis,eng ENG,MF,Wolves,1986,37,34,3049,4,6,0,0,2,0,0.12,0.18,0.3,0.12,2010,English
Matt Phillips,sco SCO,MF,Blackpool,1991,27,6,1050,1,2,0,0,0,0,0.09,0.17,0.26,0.09,2010,English
Matthew Briggs,gy GUY,DF,Fulham,1991,3,3,195,0,0,0,0,0,0,0,0,0,0,2010,English
Matthew Etherington,eng ENG,MF,Stoke City,1981,32,30,2517,5,6,2,2,5,0,0.18,0.21,0.39,0.11,2010,English
Mauro Boselli,ar ARG,FW,Wigan Athletic,1985,8,5,496,0,0,0,1,0,0,0,0,0,0,2010,English
Maxi Rodríguez,ar ARG,"FW,MF",Liverpool,1981,28,24,2034,10,0,0,0,2,0,0.44,0,0.44,0.44,2010,English
Maynor Figueroa,hn HON,DF,Wigan Athletic,1983,33,32,2809,1,3,0,0,11,0,0.03,0.1,0.13,0.03,2010,English
Micah Richards,eng ENG,DF,Manchester City,1988,18,16,1399,1,0,0,0,4,0,0.06,0,0.06,0.06,2010,English
Michael Bradley,us USA,MF,Aston Villa,1987,3,0,31,0,0,0,0,0,0,0,0,0,0,2010,English
Michael Carrick,eng ENG,MF,Manchester Utd,1981,28,23,1972,0,0,0,0,1,0,0,0,0,0,2010,English
Michael Dawson,eng ENG,DF,Tottenham,1983,24,24,2160,1,0,0,0,6,0,0.04,0,0.04,0.04,2010,English
Michael Essien,gh GHA,"DF,MF",Chelsea,1982,33,32,2797,3,2,0,0,5,1,0.1,0.06,0.16,0.1,2010,English
Michael Kightly,eng ENG,"FW,MF",Wolves,1986,4,1,162,0,0,0,0,1,0,0,0,0,0,2010,English
Michael Mancienne,eng ENG,DF,Wolves,1988,16,13,1116,0,0,0,0,1,0,0,0,0,0,2010,English
Michael Owen,eng ENG,FW,Manchester Utd,1979,11,1,238,2,0,0,0,1,0,0.76,0,0.76,0.76,2010,English
Míchel Salgado,es ESP,DF,Blackburn,1975,36,36,3026,0,2,0,0,9,0,0,0.06,0.06,0,2010,English
Mike Pollitt,eng ENG,GK,Wigan Athletic,1972,1,0,29,0,0,0,0,0,0,0,0,0,0,2010,English
Mikel Arteta,es ESP,MF,Everton,1982,29,29,2405,3,4,0,1,1,1,0.11,0.15,0.26,0.11,2010,English
Milan Jovanovi?,rs SRB,"FW,MF",Liverpool,1981,10,5,460,0,0,0,0,1,0,0,0,0,0,2010,English
Mohamed Diamé,sn SEN,MF,Wigan Athletic,1987,36,30,2633,1,0,0,0,6,0,0.03,0,0.03,0.03,2010,English
Morten Gamst Pedersen,no NOR,"FW,MF",Blackburn,1981,35,27,2525,4,6,0,1,1,0,0.14,0.21,0.36,0.14,2010,English
Mousa Dembélé,be BEL,MF,Fulham,1987,24,22,1915,3,3,0,0,0,0,0.14,0.14,0.28,0.14,2010,English
Nani,pt POR,"FW,MF",Manchester Utd,1986,33,31,2659,9,14,0,1,1,0,0.3,0.47,0.78,0.3,2010,English
Nathan Baker,eng ENG,DF,Aston Villa,1991,4,4,247,0,0,0,0,0,0,0,0,0,0,2010,English
Nathan Delfouneso,eng ENG,"FW,MF",Aston Villa,1991,11,2,398,1,0,0,0,0,0,0.23,0,0.23,0.23,2010,English
Nathan Eccleston,eng ENG,FW,Liverpool,1990,1,0,11,0,0,0,0,0,0,0,0,0,0,2010,English
Neal Eardley,wal WAL,DF,Blackpool,1988,31,30,2556,1,0,0,0,4,0,0.04,0,0.04,0.04,2010,English
Nedum Onuoha,eng ENG,DF,Sunderland,1986,31,31,2662,1,0,0,0,1,0,0.03,0,0.03,0.03,2010,English
Nenad Milijaš,rs SRB,MF,Wolves,1983,23,20,1713,2,3,0,0,1,0,0.11,0.16,0.26,0.11,2010,English
Nicklas Bendtner,dk DEN,FW,Arsenal,1988,17,3,511,2,1,0,0,2,0,0.35,0.18,0.53,0.35,2010,English
Nicky Shorey,eng ENG,"DF,MF",West Brom,1981,28,25,2314,0,0,0,0,1,0,0,0,0,0,2010,English
Nicolas Anelka,fr FRA,FW,Chelsea,1979,32,27,2356,6,4,0,0,0,0,0.23,0.15,0.38,0.23,2010,English
Nigel de Jong,nl NED,MF,Manchester City,1984,32,30,2610,1,0,0,0,9,0,0.03,0,0.03,0.03,2010,English
Nigel Reo-Coker,eng ENG,MF,Aston Villa,1984,30,24,2071,0,0,0,0,5,0,0,0,0,0,2010,English
Niko Kranj?ar,hr CRO,MF,Tottenham,1984,13,2,380,2,0,0,0,1,0,0.47,0,0.47,0.47,2010,English
Nikola Kalini?,hr CRO,FW,Blackburn,1988,18,15,1061,5,1,0,0,2,1,0.42,0.08,0.51,0.42,2010,English
Nile Ranger,eng ENG,FW,Newcastle Utd,1991,24,1,588,0,1,0,0,2,0,0,0.15,0.15,0,2010,English
Obafemi Martins,ng NGA,FW,Birmingham City,1984,4,3,248,0,0,0,0,0,0,0,0,0,0,2010,English
Owen Hargreaves,eng ENG,MF,Manchester Utd,1981,1,1,9,0,0,0,0,0,0,0,0,0,0,2010,English
Pablo Barrera,mx MEX,"FW,MF",West Ham,1987,14,6,745,0,0,0,0,0,0,0,0,0,0,2010,English
Pablo Ibáñez,es ESP,DF,West Brom,1981,10,8,703,1,0,0,0,1,1,0.13,0,0.13,0.13,2010,English
Park Ji-sung,kr KOR,MF,Manchester Utd,1981,15,13,1080,5,3,0,0,1,0,0.42,0.25,0.67,0.42,2010,English
Pascal Chimbonda,fr FRA,DF,Blackburn,1979,6,3,365,0,0,0,0,1,0,0,0,0,0,2010,English
Patrice Evra,fr FRA,DF,Manchester Utd,1981,35,34,2957,1,0,0,0,1,0,0.03,0,0.03,0.03,2010,English
Paul Konchesky,eng ENG,"DF,FW",Fulham,1981,1,1,90,0,0,0,0,0,0,0,0,0,0,2010,English
Paul Konchesky,eng ENG,"DF,FW",Liverpool,1981,15,15,1246,0,0,0,0,2,0,0,0,0,0,2010,English
Paul Rachubka,eng ENG,GK,Blackpool,1981,2,1,125,0,0,0,0,0,0,0,0,0,0,2010,English
Paul Robinson,eng ENG,GK,Blackburn,1979,36,36,3195,0,0,0,0,0,0,0,0,0,0,2010,English
Paul Robinson,eng ENG,DF,Bolton,1978,35,35,3150,0,1,0,0,7,0,0,0.03,0.03,0,2010,English
Paul Scharner,at AUT,"DF,MF",West Brom,1980,33,33,2740,4,1,0,0,7,1,0.13,0.03,0.16,0.13,2010,English
Paul Scholes,eng ENG,MF,Manchester Utd,1974,22,16,1537,1,4,0,0,9,0,0.06,0.23,0.29,0.06,2010,English
Paulo da Silva,py PAR,DF,Sunderland,1980,1,1,90,0,0,0,0,1,0,0,0,0,0,2010,English
Paulo Ferreira,pt POR,DF,Chelsea,1979,21,12,1039,0,0,0,0,2,0,0,0,0,0,2010,English
Pepe Reina,es ESP,GK,Liverpool,1982,38,38,3420,0,0,0,0,4,0,0,0,0,0,2010,English
Peter Crouch,eng ENG,FW,Tottenham,1981,34,20,1945,4,6,0,0,0,0,0.19,0.28,0.46,0.19,2010,English
Peter Løvenkrands,dk DEN,"FW,MF",Newcastle Utd,1980,25,18,1451,6,3,0,0,0,0,0.37,0.19,0.56,0.37,2010,English
Peter Odemwingie,ng NGA,FW,West Brom,1981,32,29,2678,15,7,2,3,3,0,0.5,0.24,0.74,0.44,2010,English
Petr ?ech,cz CZE,GK,Chelsea,1982,38,38,3420,0,0,0,0,0,0,0,0,0,0,2010,English
Phil Bardsley,sco SCO,DF,Sunderland,1985,34,32,2820,3,0,0,0,5,0,0.1,0,0.1,0.1,2010,English
Phil Jagielka,eng ENG,"DF,MF",Everton,1982,33,31,2796,1,0,0,0,3,0,0.03,0,0.03,0.03,2010,English
Phil Jones,eng ENG,"DF,MF",Blackburn,1992,26,24,2175,0,0,0,0,4,0,0,0,0,0,2010,English
Phil Neville,eng ENG,"DF,MF",Everton,1977,31,31,2657,1,0,0,0,5,0,0.03,0,0.03,0.03,2010,English
Philippe Senderos,ch SUI,DF,Fulham,1985,3,3,270,0,0,0,0,0,0,0,0,0,0,2010,English
Radoslav Ková?,cz CZE,"DF,MF",West Ham,1979,13,7,634,0,0,0,0,4,0,0,0,0,0,2010,English
Rafael,br BRA,"DF,MF",Manchester Utd,1990,16,15,1198,0,1,0,0,3,1,0,0.08,0.08,0,2010,English
Rafael van der Vaart,nl NED,MF,Tottenham,1983,28,28,2222,13,8,4,4,4,0,0.53,0.32,0.85,0.36,2010,English
Rafik Halliche,dz ALG,DF,Fulham,1986,1,0,16,0,0,0,0,0,0,0,0,0,0,2010,English
Ramires,br BRA,MF,Chelsea,1987,29,22,1933,2,0,0,0,7,0,0.09,0,0.09,0.09,2010,English
Raul Meireles,pt POR,MF,Liverpool,1983,33,32,2523,5,5,0,0,5,0,0.18,0.18,0.36,0.18,2010,English
Ricardo Fuller,jm JAM,FW,Stoke City,1979,28,9,1096,4,2,0,0,3,0,0.33,0.16,0.49,0.33,2010,English
Ricardo Gardner,jm JAM,"DF,MF",Bolton,1978,5,3,321,0,1,0,0,0,0,0,0.28,0.28,0,2010,English
Richard Dunne,ie IRL,DF,Aston Villa,1979,32,32,2717,0,1,0,0,4,0,0,0.03,0.03,0,2010,English
Richard Kingson,gh GHA,GK,Blackpool,1978,20,19,1695,0,0,0,0,0,0,0,0,0,0,2010,English
Richard Stearman,eng ENG,DF,Wolves,1987,31,27,2501,0,0,0,0,7,0,0,0,0,0,2010,English
Rio Ferdinand,eng ENG,DF,Manchester Utd,1978,19,19,1710,0,0,0,0,0,0,0,0,0,0,2010,English
Rob Edwards,wal WAL,DF,Blackpool,1982,2,1,107,0,0,0,0,0,0,0,0,0,0,2010,English
Robbie Blake,eng ENG,"FW,MF",Bolton,1976,8,0,47,1,0,0,0,0,0,1.91,0,1.91,1.91,2010,English
Robbie Keane,ie IRL,FW,West Ham,1980,9,5,486,2,0,0,0,0,0,0.37,0,0.37,0.37,2010,English
Robbie Keane,ie IRL,FW,Tottenham,1980,7,2,226,0,0,0,0,0,0,0,0,0,0,2010,English
Robert Green,eng ENG,GK,West Ham,1980,37,37,3330,0,0,0,0,0,0,0,0,0,0,2010,English
Robert Huth,de GER,DF,Stoke City,1984,35,35,3110,6,3,0,0,7,0,0.17,0.09,0.26,0.17,2010,English
Robert Pirès,fr FRA,"FW,MF",Aston Villa,1973,9,2,254,0,0,0,0,0,0,0,0,0,0,2010,English
Robin van Persie,nl NED,FW,Arsenal,1983,25,19,1770,18,8,2,3,4,0,0.92,0.41,1.32,0.81,2010,English
Rodrigo,es ESP,FW,Bolton,1991,17,4,503,1,1,0,0,0,0,0.18,0.18,0.36,0.18,2010,English
Roger Johnson,eng ENG,DF,Birmingham City,1983,38,38,3375,2,1,0,0,5,0,0.05,0.03,0.08,0.05,2010,English
Roman Bedná?,cz CZE,FW,West Brom,1983,4,1,131,0,0,0,0,0,0,0,0,0,0,2010,English
Roman Pavlyuchenko,ru RUS,FW,Tottenham,1981,29,18,1589,10,4,0,0,3,0,0.57,0.23,0.79,0.57,2010,English
Ronnie Stam,nl NED,"DF,MF",Wigan Athletic,1984,25,17,1577,1,0,0,0,2,0,0.06,0,0.06,0.06,2010,English
Roque Santa Cruz,py PAR,FW,Manchester City,1981,1,0,25,0,0,0,0,0,0,0,0,0,0,2010,English
Roque Santa Cruz,py PAR,FW,Blackburn,1981,9,7,540,0,0,0,0,0,0,0,0,0,0,2010,English
Rory Delap,ie IRL,MF,Stoke City,1976,37,33,2955,2,1,0,0,5,0,0.06,0.03,0.09,0.06,2010,English
Rubén Rochina,es ESP,"FW,MF",Blackburn,1991,4,1,118,0,0,0,0,1,0,0,0,0,0,2010,English
Ruud Boffin,be BEL,GK,West Ham,1987,1,1,90,0,0,0,0,0,0,0,0,0,0,2010,English
Ryan Babel,nl NED,"FW,MF",Liverpool,1986,9,1,203,1,0,0,0,0,0,0.44,0,0.44,0.44,2010,English
Ryan Bertrand,eng ENG,"DF,MF",Chelsea,1989,1,0,35,0,0,0,0,0,0,0,0,0,0,2010,English
Ryan Giggs,wal WAL,"FW,MF",Manchester Utd,1973,25,19,1676,2,7,0,0,5,0,0.11,0.38,0.48,0.11,2010,English
Ryan McGivern,nir NIR,DF,Manchester City,1990,1,0,21,0,0,0,0,0,0,0,0,0,0,2010,English
Ryan Nelsen,nz NZL,DF,Blackburn,1977,28,28,2413,3,2,0,0,4,1,0.11,0.07,0.19,0.11,2010,English
Ryan Noble,eng ENG,FW,Sunderland,1991,3,0,66,0,0,0,0,0,0,0,0,0,0,2010,English
Ryan Shawcross,eng ENG,DF,Stoke City,1987,36,36,3198,1,0,0,0,8,2,0.03,0,0.03,0.03,2010,English
Ryan Shotton,eng ENG,"DF,FW",Stoke City,1988,2,0,52,0,0,0,0,0,0,0,0,0,0,2010,English
Salif Diao,sn SEN,MF,Stoke City,1977,8,3,236,0,0,0,0,3,0,0,0,0,0,2010,English
Salomon Kalou,ci CIV,"FW,MF",Chelsea,1985,31,16,1570,10,3,0,0,1,0,0.57,0.17,0.75,0.57,2010,English
Sam Ricketts,wal WAL,DF,Bolton,1981,17,14,1392,0,0,0,0,2,0,0,0,0,0,2010,English
Samir Nasri,fr FRA,"FW,MF",Arsenal,1987,30,28,2383,10,2,1,1,4,0,0.38,0.08,0.45,0.34,2010,English
Sammy Ameobi,eng ENG,"FW,MF",Newcastle Utd,1992,1,0,9,0,0,0,0,0,0,0,0,0,0,2010,English
Sandro,br BRA,MF,Tottenham,1989,19,11,1079,1,0,0,0,4,0,0.08,0,0.08,0.08,2010,English
Scott Carson,eng ENG,GK,West Brom,1985,32,32,2880,0,0,0,0,1,0,0,0,0,0,2010,English
Scott Dann,eng ENG,DF,Birmingham City,1987,20,20,1800,2,2,0,0,4,0,0.1,0.1,0.2,0.1,2010,English
Scott Parker,eng ENG,MF,West Ham,1980,32,30,2738,5,3,0,0,8,0,0.16,0.1,0.26,0.16,2010,English
Séamus Coleman,ie IRL,"DF,MF",Everton,1988,34,25,2258,4,2,0,0,5,1,0.16,0.08,0.24,0.16,2010,English
Seb Larsson,se SWE,MF,Birmingham City,1985,35,31,2833,4,4,1,1,5,0,0.13,0.13,0.25,0.1,2010,English
Sébastien Bassong,cm CMR,DF,Tottenham,1986,12,7,828,1,0,0,0,0,0,0.11,0,0.11,0.11,2010,English
Sébastien Squillaci,fr FRA,DF,Arsenal,1980,22,20,1820,1,0,0,0,1,0,0.05,0,0.05,0.05,2010,English
Sergei Kornilenko,by BLR,FW,Blackpool,1983,6,3,179,0,0,0,0,1,0,0,0,0,0,2010,English
Shane Ferguson,nir NIR,"DF,MF",Newcastle Utd,1991,7,3,309,0,0,0,0,0,0,0,0,0,0,2010,English
Shefki Kuqi,fi FIN,FW,Newcastle Utd,1976,6,0,26,0,0,0,0,0,0,0,0,0,0,2010,English
Shola Ameobi,ng NGA,FW,Newcastle Utd,1981,28,21,1752,6,4,2,2,2,0,0.31,0.21,0.51,0.21,2010,English
Simon Cox,ie IRL,FW,West Brom,1987,19,8,772,1,0,0,0,0,0,0.12,0,0.12,0.12,2010,English
Simon Davies,wal WAL,MF,Fulham,1979,30,25,2211,4,4,0,0,0,0,0.16,0.16,0.33,0.16,2010,English
Simon Mignolet,be BEL,GK,Sunderland,1988,23,23,2070,0,0,0,0,1,0,0,0,0,0,2010,English
Sol Campbell,eng ENG,"DF,FW",Newcastle Utd,1974,7,4,408,0,0,0,0,1,0,0,0,0,0,2010,English
Sotirios Kyrgiakos,gr GRE,DF,Liverpool,1979,16,10,1083,2,0,0,0,1,0,0.17,0,0.17,0.17,2010,English
Steed Malbranque,fr FRA,MF,Sunderland,1980,35,24,2166,0,4,0,1,3,0,0,0.17,0.17,0,2010,English
Stéphane Sessègnon,bj BEN,"FW,MF",Sunderland,1984,14,13,1183,3,2,1,1,2,0,0.23,0.15,0.38,0.15,2010,English
Stephen Carr,ie IRL,DF,Birmingham City,1976,38,38,3372,0,0,0,0,4,0,0,0,0,0,2010,English
Stephen Crainey,sco SCO,DF,Blackpool,1981,31,31,2746,0,0,0,0,3,0,0,0,0,0,2010,English
Stephen Hunt,ie IRL,"FW,MF",Wolves,1981,20,14,1340,3,2,0,0,5,0,0.2,0.13,0.34,0.2,2010,English
